記録対戦数,記録段位,記録点数,和了率,放銃率,ツモ率,ダマ率,流局率,流局聴牌率,副露率,立直率,和了巡数,平均和了,平均放銃,平均順位,飛び率,安定段位,点数期待,立直和了,立直放銃A,立直放銃B,立直収支,立直収入,立直支出,先制率,追っかけ率,追っかけられ率,立直巡目,立直流局,一発率,振聴率,立直多面,立直良形,最高段位,最高点数,最大連荘,裏ドラ率,痛い親かぶり率,痛い親かぶり平均,放銃時立直率,放銃時副露率,副露後放銃率,副露後和了率,副露後流局率,打点効率,銃点損失,調整打点効率,局収支,総計局数,和了時立直率,和了時副露率,和了時ダマ率
835,豪2,548/3200,0.2132,0.1249,0.3569,0.1693,0.1286999999999999,0.4409,0.2593,0.1777,12.141,6465.0,5561.0,2.501,0.0742999999999999,豪1.42,-2.1 (264),0.5307999999999999,0.122,0.0947,3177.0,7716.0,6743.0,0.8584999999999999,0.1415,0.1999,9.056,0.1291,0.1809,0.0065,0.7602,0.5096,豪3,1944/3600,7.0,0.3154,0.1027,10606.0,0.1736,0.2899,0.1396,0.3193,0.1401,1378.0,694.0,684.0,-2.0,8674.0,0.44241632270168846,0.3883418855534708,0.16930000000000003
313,豪1,1625/2800,0.2105999999999999,0.134,0.3782999999999999,0.1841,0.144,0.3898,0.2868,0.1691,12.129,6346.0,5358.0,2.55,0.0799,豪0.10,-3.3 (494),0.5217,0.1354,0.1028999999999999,2954.0,7737.0,7139.0,0.8412000000000001,0.1588,0.2274,9.485,0.1318,0.2110999999999999,0.0181,0.778,0.4495,豪2,1995/3200,4.0,0.3322,0.0988,10077.0,0.1707999999999999,0.2893,0.1351,0.2915,0.183,1336.0,718.0,618.0,-91.0,3277.0,0.4188958689458692,0.3969715099715101,0.1841
985,豪2,859/3200,0.2351,0.1404,0.3636999999999999,0.1391,0.1186,0.5245000000000001,0.3414999999999999,0.1932999999999999,12.297,6165.0,5749.0,2.487,0.0873,豪1.37,-2.4 (365),0.4927,0.1386,0.0999,2777.0,7775.0,6835.0,0.8187000000000001,0.1813,0.2044,9.695,0.1371,0.1926999999999999,0.0034999999999999,0.7725,0.5158,豪3,2323/3600,6.0,0.3507,0.1052,10168.0,0.1909,0.3631,0.1493,0.3139,0.1316,1450.0,807.0,643.0,17.0,10300.0,0.40509957464908525,0.45596278179498073,0.1391
1388,豪2,2503/3200,0.2096,0.1282,0.3721,0.0959,0.1462,0.4393,0.2712,0.2269999999999999,12.275,6929.0,5655.0,2.482,0.0764,豪1.54,-1.7 (1473),0.4765999999999999,0.1376,0.107,2800.0,8104.0,7128.0,0.7965000000000001,0.2035,0.1939999999999999,9.776,0.1639999999999999,0.2026,0.0162,0.7282,0.4597,豪3,2623/3600,6.0,0.3132,0.106,10442.0,0.2435999999999999,0.3109,0.147,0.2999,0.1326,1452.0,725.0,727.0,37.0,14374.0,0.5161650763358775,0.38803854961832057,0.0959
508,豪1,792/2800,0.1997,0.1139,0.3983,0.1571,0.1484,0.3657,0.2828,0.1822,12.182,6583.0,5272.0,2.514,0.0472,豪1.21,0.7 (2699),0.5065999999999999,0.1206,0.0871,3225.0,7944.0,6061.0,0.8267,0.1732999999999999,0.2107,9.526,0.1631,0.16,0.0182,0.7042,0.4569,豪2,2931/3200,6.0,0.314,0.0973,10052.0,0.1929,0.3258,0.1311999999999999,0.2689,0.1521,1315.0,600.0,714.0,-21.0,5417.0,0.46220590886329493,0.3807957936905358,0.1571
4390,聖2,2321/6000,0.2208999999999999,0.1257,0.3603,0.129,0.1297,0.4363,0.3597999999999999,0.1616,12.161,6231.0,5550.0,2.463,0.0745,豪2.40,-9.0 (258),0.5079,0.1324,0.0972,3248.0,8328.0,6757.0,0.826,0.174,0.1934,9.506,0.145,0.1971,0.0093,0.8148000000000001,0.5428000000000001,聖2,3000/6000,7.0,0.3093,0.1,10608.0,0.1702,0.3858,0.1348,0.3066,0.1328,1376.0,698.0,679.0,13.0,46036.0,0.37155563603440483,0.49938741511996376,0.129
893,聖1,2000/4000,0.2114,0.1252,0.3792999999999999,0.1434,0.1413,0.4382999999999999,0.3450999999999999,0.1693,12.335,6484.0,5471.0,2.431,0.0761,聖1.20,0.6 (3172),0.5031,0.1286,0.1005,3225.0,8220.0,6506.0,0.8233,0.1767,0.216,9.243,0.1567,0.1798999999999999,0.005,0.6735,0.4582,聖1,2000/4000,5.0,0.3251,0.1077999999999999,10253.0,0.1737999999999999,0.3772,0.1369,0.278,0.1405,1371.0,685.0,686.0,24.0,9465.0,0.40290837275307473,0.45382119205298005,0.1434
465,豪2,1820/3200,0.2296,0.1372,0.3611,0.1156,0.1294,0.5357999999999999,0.3518,0.2048999999999999,12.245,6031.0,5555.0,2.48,0.0817,豪0.96,-4.1 (442),0.4739,0.1355,0.1054,2652.0,7663.0,6646.0,0.759,0.241,0.1757,9.859,0.1737,0.2034,0.006,0.6701999999999999,0.4508,聖1,2316/4000,5.0,0.3538,0.0909,10195.0,0.2024,0.3657999999999999,0.1427,0.3012,0.1326999999999999,1385.0,762.0,622.0,-9.0,4861.0,0.42291859756097544,0.46150766550522654,0.1156
295,傑1,936/1200,0.2404,0.1864,0.3079,0.1387,0.0993999999999999,0.7081000000000001,0.3945,0.1621,12.687,6105.0,5982.0,2.627,0.122,豪-2.57,-2.7,0.5206000000000001,0.1399,0.1028999999999999,3314.0,8355.0,7007.0,0.8271999999999999,0.1728,0.2098999999999999,9.191,0.1399,0.1818,0.0040999999999999,0.8354,0.5329,豪1,2294/2800,6.0,0.336,0.0827,10661.0,0.1216,0.381,0.1801,0.3111,0.115,1468.0,1115.0,353.0,-159.0,2999.0,0.3510368552412646,0.510519758735441,0.1387
491,聖1,1712/4000,0.2158,0.1206,0.3515999999999999,0.1099,0.1381,0.4406,0.3053,0.2037999999999999,12.462,7113.0,5640.0,2.381,0.0672,聖2.37,4.4 (517),0.5073,0.1377,0.1027999999999999,3166.0,8334.0,7123.0,0.7886,0.2114,0.1843,9.829,0.1474,0.218,0.0078,0.7236,0.4753,聖1,3335/4000,6.0,0.3289,0.0856,10376.0,0.2328,0.3361,0.1326999999999999,0.2905999999999999,0.1547,1535.0,680.0,855.0,169.0,5060.0,0.4790905468025948,0.4111222428174235,0.1099
463,傑3,1547/2000,0.2044,0.1441,0.3838,0.1043999999999999,0.1358,0.5177,0.3301,0.2048,12.498,7024.0,5714.0,2.557,0.108,豪-0.35,6.5,0.4922999999999999,0.1205,0.0848,3294.0,8673.0,7530.0,0.7365,0.2635,0.1798,9.943,0.1705999999999999,0.195,0.0194,0.7006999999999999,0.4493999999999999,豪2,2903/3200,4.0,0.3132999999999999,0.1048,11371.0,0.1712999999999999,0.3382,0.1477,0.249,0.1458,1436.0,824.0,612.0,-44.0,4780.0,0.49326340508806255,0.4021276908023483,0.1043999999999999
400,豪3,2029/3600,0.2175,0.1101999999999999,0.3609,0.0795,0.1392,0.3931,0.3240999999999999,0.1932,12.215,6354.0,5465.0,2.438,0.04,聖1.97,5.8 (272),0.4981,0.1354,0.0981,3031.0,8026.0,6586.0,0.7988,0.2012,0.2112,9.493,0.1639999999999999,0.1771,0.0037,0.7193,0.513,豪3,2912/3600,4.0,0.3192,0.11,10967.0,0.2375,0.3595,0.1222,0.3207,0.1252,1382.0,602.0,780.0,74.0,4166.0,0.44245020689655173,0.47787986206896527,0.0795
725,豪2,721/3200,0.2229,0.1177999999999999,0.3653,0.1742,0.1365,0.3829,0.2982,0.1676,12.002,5696.0,5436.0,2.508,0.0593,豪1.47,11.9 (135),0.5158,0.1336,0.1012,2560.0,6859.0,6731.0,0.8695,0.1305,0.2069,9.246,0.1459,0.2006,0.0039,0.7421,0.4896,聖1,2132/4000,5.0,0.3114,0.1048,10545.0,0.1901,0.3352,0.1324,0.3273,0.1253999999999999,1269.0,640.0,629.0,-73.0,7727.0,0.3878334679228354,0.4378683714670256,0.1742
571,豪1,1106/2800,0.2235,0.156,0.3389,0.1067,0.1205,0.5175,0.3409,0.1793,12.244,6284.0,5826.0,2.52,0.1051,豪-0.45,-6.3 (174),0.4835,0.1329,0.0924,2885.0,8005.0,6845.0,0.8172,0.1828,0.1932,9.769,0.1621,0.2105,0.0085,0.7199,0.4781,豪2,1937/3200,6.0,0.3137999999999999,0.1003,10646.0,0.1528,0.3379999999999999,0.1547,0.3312,0.1106,1404.0,909.0,495.0,-117.0,5916.0,0.3878816554809843,0.5051726174496644,0.1067
1349,聖2,5412/6000,0.2195,0.1245,0.373,0.1114,0.1392,0.4316,0.3686,0.1905,12.254,6900.0,5317.0,2.357,0.0562999999999999,聖3.28,4.0 (146),0.4891,0.1258,0.0915,2996.0,8072.0,6796.0,0.7968000000000001,0.2032,0.2003,9.648,0.1512,0.1802,0.0085,0.7290000000000001,0.521,聖2,5412/6000,5.0,0.3175,0.0963,10576.0,0.1924,0.3865999999999999,0.1306,0.2763,0.1457,1514.0,662.0,852.0,189.0,14231.0,0.4244808656036447,0.4639825968109339,0.1114
3496,聖3,3946/9000,0.2276,0.132,0.3664,0.1317,0.1278999999999999,0.5056,0.3312,0.1902,12.343,6656.0,5483.0,2.408,0.0715,豪3.88,-7.3 (540),0.5171,0.1379,0.1047,3250.0,8307.0,6978.0,0.8177,0.1823,0.2021,9.53,0.1408,0.1957999999999999,0.0092,0.7778,0.5395,聖3,6442/9000,7.0,0.3249,0.1047,10453.0,0.1987999999999999,0.3389,0.135,0.2996999999999999,0.1496,1515.0,724.0,791.0,139.0,36401.0,0.4321283831282953,0.43611880492091376,0.1317
1861,聖2,4895/6000,0.2202,0.1137,0.3731,0.0834,0.1405,0.4163,0.3203,0.2095,12.087,6498.0,5459.0,2.408,0.0532,聖2.13,0.4 (2760),0.5018,0.1356,0.1009,3137.0,8278.0,6823.0,0.812,0.188,0.192,9.447,0.1447,0.1839,0.0096,0.7428,0.4849,聖3,5315/9000,6.0,0.3374,0.0959,10384.0,0.2498,0.3359,0.1193,0.3018,0.1513,1431.0,621.0,810.0,112.0,19394.0,0.4774164396003633,0.43899427792915535,0.0834
807,聖1,531/4000,0.2035,0.0934,0.3636999999999999,0.1702,0.1496,0.3107,0.2969,0.1409,11.979,6273.0,5248.0,2.456,0.0545,豪3.99,-0.0 (71420),0.5445,0.1074,0.0864,3553.0,8052.0,6909.0,0.8767,0.1233,0.2408,8.964,0.1435,0.2003,0.0076,0.7685,0.5077,聖1,3452/4000,5.0,0.3389999999999999,0.0953999999999999,10742.0,0.162,0.3494,0.1099,0.3102,0.1474,1277.0,490.0,786.0,51.0,8457.0,0.3770027027027027,0.4525718918918919,0.1702
1497,傑2,1123/1400,0.2369,0.1562,0.3594,0.1681,0.1137,0.5424,0.2769,0.2148,12.301,6769.0,5634.0,2.445,0.0942,豪2.15,16.1,0.486,0.1484,0.1081,2869.0,8334.0,7178.0,0.7311,0.2689,0.1661,9.952,0.1355,0.2255,0.0076,0.7120000000000001,0.4768,聖2,4064/6000,6.0,0.3335,0.099,10759.0,0.2041,0.2932,0.1653,0.3347,0.1085,1603.0,880.0,724.0,94.0,15248.0,0.4406618826509075,0.39121329674968336,0.1681
308,傑3,1000/2000,0.2439,0.172,0.3914,0.0641,0.1226,0.6354,0.331,0.2394,12.281,6105.0,5857.0,2.584,0.0974,豪-1.19,3.4,0.4853,0.16,0.1253,2586.0,7748.0,7037.0,0.7706999999999999,0.2293,0.192,9.434,0.1626999999999999,0.1648,0.016,0.688,0.4293,豪1,2221/2800,5.0,0.294,0.0972,10738.0,0.2226,0.3358,0.1745,0.3385,0.1244,1489.0,1008.0,481.0,-56.0,3133.0,0.4763461254612547,0.4593829438294384,0.0641
1237,豪2,1564/3200,0.1984,0.1061999999999999,0.3766,0.1415,0.1481,0.3469,0.2712,0.173,12.233,6761.0,5376.0,2.476,0.055,豪2.57,1.9 (843),0.515,0.1384,0.1079,3185.0,8214.0,6826.0,0.8572,0.1427999999999999,0.2352,9.102,0.134,0.1734,0.0133,0.7188,0.4752,豪3,3342/3600,5.0,0.3288,0.0962,10457.0,0.2253,0.3053,0.1196,0.2995,0.1605,1341.0,571.0,770.0,29.0,13075.0,0.4490675403225806,0.40939717741935483,0.1415
2090,聖2,2897/6000,0.2132,0.1061999999999999,0.3549,0.1728,0.1391,0.3838,0.2606,0.1711,12.096,6338.0,5190.0,2.436,0.0569,聖1.07,-2.9 (988),0.5252,0.1275,0.0971,3206.0,7985.0,7032.0,0.8337,0.1663,0.2016,9.327,0.1311999999999999,0.2025,0.0037,0.7659,0.5428000000000001,聖2,5192/6000,5.0,0.3382,0.0996,10619.0,0.2053,0.255,0.104,0.3321,0.1549,1352.0,551.0,800.0,83.0,22150.0,0.42149024390243905,0.4059346153846154,0.1728
3637,魂1,14.3/20.0,0.2157,0.1084,0.3533,0.1261999999999999,0.1466,0.3918,0.3275,0.1783,12.008,6380.0,5329.0,2.409,0.0528,聖2.71,-0.8,0.5015,0.1315,0.1007,3001.0,7956.0,6914.0,0.8255,0.1745,0.2067999999999999,9.258,0.1509,0.2048999999999999,0.0055,0.754,0.5251,魂1,14.5/20.0,8.0,0.3289,0.1007,10458.0,0.2162,0.3577,0.1184,0.3024,0.1502,1376.0,578.0,798.0,105.0,38050.0,0.41454543347241535,0.4591376912378303,0.1261999999999999
283,豪1,986/2800,0.2188,0.1415,0.3622999999999999,0.1659,0.1344999999999999,0.5149,0.374,0.1635,12.214,6412.0,5673.0,2.502,0.0989,豪0.21,-3.3 (303),0.4868,0.1283,0.0936999999999999,3090.0,8392.0,7408.0,0.7678,0.2322,0.2138,9.863,0.1792,0.2134,0.0081,0.7698999999999999,0.5193,豪2,2792/3200,5.0,0.3013,0.0916,11209.0,0.1482,0.3882,0.1469,0.2752,0.1514,1403.0,803.0,600.0,-52.0,3003.0,0.36376508226691046,0.47040585009140773,0.1659
630,聖1,1135/4000,0.2057,0.1221,0.3747,0.2012999999999999,0.1301,0.4413,0.2849,0.1493,12.384,6571.0,5380.0,2.429,0.0713999999999999,聖1.01,0.1,0.5081,0.1417,0.1083,3228.0,8457.0,6814.0,0.8158,0.1842,0.1913,9.323,0.1265,0.2092,0.0070999999999999,0.7581,0.5091,聖1,2343/4000,6.0,0.3287,0.0926999999999999,10415.0,0.1732999999999999,0.3082,0.1321,0.3103,0.1448,1352.0,657.0,695.0,51.0,6616.0,0.3687862421001458,0.4297737967914438,0.2012999999999999
170,豪2,2241/3200,0.2144,0.1027999999999999,0.3144,0.1649,0.1459,0.3864,0.3464,0.1481,11.997,6546.0,5063.0,2.353,0.0471,聖2.92,12.8 (75),0.5186999999999999,0.1306,0.1007,3263.0,8096.0,6386.0,0.8245999999999999,0.1754,0.1939999999999999,8.896,0.1343,0.1727,0.0037,0.6493000000000001,0.4515,豪2,2895/3200,6.0,0.3813,0.0757,11039.0,0.1882,0.3817,0.1132,0.2951,0.177,1403.0,520.0,883.0,220.0,1810.0,0.3582997667910448,0.4767847014925372,0.1649
450,豪1,1327/2800,0.2148999999999999,0.1471,0.3427,0.0623,0.1242,0.4886999999999999,0.3703,0.2032999999999999,12.409,6797.0,5689.0,2.582,0.0867,豪-1.25,-9.7 (137),0.4697,0.152,0.1201,2723.0,8393.0,7015.0,0.7705,0.2294999999999999,0.204,9.663,0.1253999999999999,0.2285,0.0181,0.7045999999999999,0.4463,豪2,1600/3200,6.0,0.2986,0.1057,10389.0,0.21,0.3935,0.1564,0.2865,0.1219,1461.0,837.0,624.0,-54.0,4629.0,0.44434625407166123,0.49367589576547244,0.0623
512,豪1,517/2800,0.2146,0.1409,0.3715,0.1434,0.1344999999999999,0.4575,0.2946999999999999,0.1886,12.177,6327.0,5944.0,2.572,0.1055,豪-0.92,-7.9 (65),0.4627,0.1562,0.1114,2486.0,7860.0,6936.0,0.8229000000000001,0.1771,0.2109,9.469,0.1612,0.1978,0.0118999999999999,0.7929999999999999,0.4677,豪2,1816/3200,7.0,0.3032,0.0866,10807.0,0.2091,0.3103,0.1483,0.3278,0.1197,1358.0,838.0,520.0,-110.0,5330.0,0.4066412861136999,0.4501521901211555,0.1434
110,豪2,1478/3200,0.1822,0.1565,0.4038,0.061,0.1266,0.4865,0.2352,0.2532,12.803,7108.0,5457.0,2.655,0.1,豪-2.87,-16.9 (95),0.4459,0.1553999999999999,0.1014,2458.0,7966.0,6304.0,0.7465999999999999,0.2534,0.1689,10.253,0.1621999999999999,0.2196999999999999,0.0135,0.7568,0.4661999999999999,豪2,2019/3200,3.0,0.2955,0.1084,10277.0,0.2514,0.2404,0.16,0.2473,0.1273,1295.0,854.0,441.0,-274.0,1169.0,0.6196590559824368,0.319236882546652,0.061
715,豪3,1363/3600,0.2134,0.1204,0.3661999999999999,0.1193,0.1366,0.3533,0.2923,0.174,12.29,6668.0,5635.0,2.476,0.0825,豪3.38,1.2 (1856),0.5169,0.1301999999999999,0.1032,3250.0,8363.0,7302.0,0.8373999999999999,0.1626,0.2234,9.373,0.1225,0.1878,0.0108,0.7589,0.5508,豪3,2073/3600,5.0,0.3159,0.0882,10391.0,0.1882,0.3329999999999999,0.1371,0.3352,0.132,1423.0,678.0,745.0,46.0,7461.0,0.421464854732896,0.4591328959700094,0.1193
1010,豪2,1600/3200,0.2165,0.1191,0.3608,0.1387,0.1367,0.4437,0.3348,0.1762999999999999,12.132,6410.0,5669.0,2.456,0.0733,豪2.73,2.5 (631),0.5027,0.1313,0.1045,3016.0,8077.0,7276.0,0.8301000000000001,0.1699,0.1956,9.211,0.1458,0.2079,0.0129,0.7229000000000001,0.4979,豪3,2959/3600,7.0,0.2996,0.1014,10341.0,0.1943,0.341,0.1213,0.2923,0.1479,1388.0,675.0,712.0,49.0,10587.0,0.4093580138568127,0.4520186605080831,0.1387
558,豪1,1408/2800,0.2105999999999999,0.1492,0.3703,0.1185,0.1276,0.4664999999999999,0.2365,0.2188,12.661,7121.0,5590.0,2.473,0.0896,豪1.17,0.7 (2012),0.4745,0.1396,0.1005,3045.0,8542.0,6507.0,0.7791,0.2208999999999999,0.1746,9.928,0.1555,0.2235,0.0263,0.7981999999999999,0.4904,豪2,2990/3200,7.0,0.3126,0.0951,10264.0,0.2047,0.2198999999999999,0.1387,0.3461,0.1151,1500.0,834.0,666.0,27.0,5730.0,0.49297530864197553,0.388664055080722,0.1185
3515,聖1,2018/4000,0.2269,0.1394,0.3702,0.1049,0.1201,0.5299,0.3356,0.2148999999999999,12.467,6694.0,5612.0,2.439,0.0737,豪2.72,-4.6 (437),0.5025,0.142,0.1041,2973.0,8031.0,6750.0,0.8056,0.1944,0.2027,9.677,0.1374,0.21,0.0042,0.7525,0.5015,聖2,4108/6000,6.0,0.3198,0.099,10360.0,0.2188,0.3433,0.1426,0.2833,0.1384,1519.0,783.0,736.0,88.0,36516.0,0.47592441604230906,0.4190193036579991,0.1049
787,豪1,456/2800,0.2177,0.1318,0.3414999999999999,0.1164,0.1336,0.449,0.3433,0.1846999999999999,12.31,6447.0,5549.0,2.522,0.061,豪0.51,-1.9 (242),0.4997,0.145,0.1097,3053.0,8196.0,6476.0,0.821,0.179,0.1901,9.538,0.1404,0.1752,0.0124,0.7015,0.4402,豪2,2033/3200,7.0,0.3098,0.11,10395.0,0.2032999999999999,0.3645,0.1399,0.2914,0.1402,1403.0,731.0,672.0,8.0,8287.0,0.4239531005971518,0.4595205328433624,0.1164
454,豪1,619/2800,0.2012999999999999,0.1364,0.3581,0.1539,0.1417,0.4375,0.1779,0.2362999999999999,12.508,7021.0,5626.0,2.518,0.0749,豪0.56,-1.7 (535),0.4692,0.1463,0.1052999999999999,2722.0,8245.0,6865.0,0.7413,0.2587,0.2025,9.988,0.1436,0.2414,0.0134,0.752,0.479,豪2,2916/3200,5.0,0.3232,0.1043999999999999,10797.0,0.2535,0.1592,0.122,0.3340999999999999,0.1611,1414.0,768.0,646.0,-39.0,4743.0,0.5507797317436662,0.29526274217585696,0.1539
4079,豪3,1687/3600,0.2343,0.1396,0.3385,0.1242,0.1202999999999999,0.5252,0.3799,0.1852,12.327,6370.0,5640.0,2.45,0.0765,豪2.56,-1.6 (1061),0.4974,0.1421,0.1033999999999999,3093.0,8438.0,7022.0,0.7458,0.2542,0.1867,9.853,0.1427999999999999,0.2073,0.0059,0.7356,0.4993999999999999,聖2,3000/6000,6.0,0.342,0.1003999999999999,10578.0,0.1886,0.3835,0.1409,0.2976,0.1277,1492.0,787.0,705.0,90.0,42056.0,0.39316466069142125,0.48253623559539044,0.1242
341,豪2,2394/3200,0.2086,0.136,0.3481,0.1101999999999999,0.1405,0.4331,0.3533,0.1744,11.964,6543.0,5574.0,2.522,0.0674,豪0.71,-4.7 (510),0.4952,0.1383,0.1045,2852.0,8003.0,7448.0,0.8344,0.1656,0.2153999999999999,9.212,0.1431,0.1851,0.008,0.7878000000000001,0.4711,豪2,2973/3200,5.0,0.2825,0.099,10433.0,0.1773,0.4,0.154,0.281,0.1381,1365.0,758.0,607.0,-92.0,3566.0,0.4140118887823585,0.47592186001917547,0.1101999999999999
464,聖2,2882/6000,0.2473,0.126,0.3617,0.0960999999999999,0.1301,0.4761999999999999,0.3681,0.1838,12.09,6405.0,5501.0,2.315,0.0776,聖5.34,9.7 (320),0.5303,0.1134999999999999,0.0888,3366.0,8083.0,7507.0,0.8146,0.1853999999999999,0.1989,9.344,0.1483,0.2076,0.0056,0.7472,0.5101,聖2,4544/6000,5.0,0.3707999999999999,0.1003999999999999,10671.0,0.1656,0.3902,0.1336,0.3423,0.1251,1584.0,693.0,891.0,251.0,4841.0,0.3941331985442782,0.509505175899717,0.0960999999999999
1482,聖3,7282/9000,0.2228,0.1099,0.3619,0.1024,0.1317,0.4029,0.3407,0.1823,11.942,6458.0,5108.0,2.375,0.0438999999999999,聖4.12,3.2 (542),0.5167,0.1396,0.1033,3107.0,8074.0,6808.0,0.8356999999999999,0.1643,0.1932,9.307,0.122,0.2005,0.0034999999999999,0.7875,0.551,聖3,7870/9000,6.0,0.3261,0.0957,10641.0,0.2316,0.3490999999999999,0.1125999999999999,0.3106,0.1348,1439.0,561.0,878.0,175.0,15565.0,0.42277562836624777,0.47496149012567324,0.10240000000000002
3462,聖1,3153/4000,0.2262,0.1306,0.3645,0.1762,0.1357,0.4512,0.2999,0.1734,12.385,6594.0,5643.0,2.414,0.0682,聖1.37,1.2 (690),0.5124,0.1354,0.0968,3175.0,8198.0,6876.0,0.8076000000000001,0.1924,0.195,9.528,0.1373,0.1954,0.0137,0.775,0.5489,聖3,7586/9000,7.0,0.3041,0.0994999999999999,10680.0,0.1798,0.3225,0.1405,0.3251,0.1366,1491.0,737.0,754.0,101.0,36114.0,0.39279469496021213,0.43102338638373117,0.1762
713,豪2,1059/3200,0.2175,0.1282,0.3392,0.19,0.1371,0.4239,0.3284,0.1538,12.105,6566.0,5575.0,2.48,0.0561,豪1.71,-1.1 (1000),0.4858,0.148,0.1117,3082.0,8696.0,7204.0,0.7553,0.2447,0.1896999999999999,9.397,0.1534,0.2007,0.0124,0.7340000000000001,0.4972999999999999,聖1,2000/4000,5.0,0.2956,0.0987,10558.0,0.1777,0.3628,0.1416,0.309,0.1341,1428.0,715.0,713.0,51.0,7333.0,0.3435220229885057,0.46655448275862066,0.19
111,傑3,651/2000,0.2414,0.1833,0.3383,0.0564,0.1061999999999999,0.6923,0.4256,0.2087,12.178,5678.0,5822.0,2.703,0.1532,豪-3.93,-9.7,0.513,0.1391,0.1043,2512.0,6914.0,6863.0,0.8217,0.1783,0.187,9.193,0.1435,0.1949,0.0043,0.6565000000000001,0.3478,豪2,1807/3200,4.0,0.2966,0.0988,10916.0,0.1583999999999999,0.4257,0.1834,0.2836,0.1023,1371.0,1067.0,303.0,-269.0,1102.0,0.44350911350455674,0.5000006628003313,0.0564
289,豪3,1287/3600,0.2211,0.1216,0.3924,0.147,0.1484,0.3725,0.3477,0.1648,12.032,6481.0,5719.0,2.433,0.045,豪3.97,3.1 (738),0.5386,0.128,0.0915,3231.0,7915.0,7224.0,0.815,0.185,0.1626,9.273,0.126,0.1962,0.0264,0.6911,0.4939,豪3,2080/3600,4.0,0.3245,0.0982,10011.0,0.1736,0.3967,0.1387,0.2871,0.1609,1433.0,695.0,738.0,78.0,2985.0,0.40145309814563546,0.4514910447761195,0.147
129,豪2,1728/3200,0.2173,0.1199,0.3378,0.214,0.1366,0.4309,0.3815,0.1388,11.759,5868.0,5462.0,2.488,0.0698,豪1.99,-0.0 (115132),0.466,0.1623,0.1152,2959.0,9204.0,7097.0,0.7173,0.2827,0.1885,9.872,0.1204,0.3034,0.0052,0.7016,0.466,豪2,2084/3200,4.0,0.2697,0.0909,9600.0,0.1878999999999999,0.4121,0.1295,0.2781,0.1429,1275.0,655.0,620.0,-80.0,1376.0,0.29765669581224113,0.4882427519558214,0.214
1377,聖2,3609/6000,0.2196,0.1025,0.3707,0.1532,0.1422,0.3514,0.3279999999999999,0.1661,12.066,6285.0,5288.0,2.392,0.0443,聖3.47,4.2 (568),0.5207,0.1407,0.1061999999999999,3274.0,8169.0,6312.0,0.8382,0.1618,0.1975,9.234,0.1278,0.2096,0.012,0.7778,0.581,聖3,5821/9000,5.0,0.3267,0.1006,10641.0,0.2278,0.3535,0.1105,0.3032,0.1607,1380.0,542.0,838.0,146.0,14511.0,0.39384458105646636,0.45286703096539155,0.1532
769,聖1,465/4000,0.2105999999999999,0.1319,0.3657999999999999,0.1402999999999999,0.1392,0.389,0.3111,0.1771,12.3,6641.0,5285.0,2.441,0.0715,豪3.40,-1.9 (239),0.4951,0.1369,0.1089,3097.0,8261.0,6652.0,0.7751,0.2249,0.1926999999999999,9.249,0.1432,0.2045,0.0091,0.7331,0.4722,聖2,3282/6000,5.0,0.3258,0.0951,10697.0,0.1837,0.3279999999999999,0.1391,0.3001,0.1363,1398.0,697.0,701.0,20.0,8088.0,0.41634477682811033,0.44331011396011405,0.1402999999999999
1169,聖2,2364/6000,0.2064,0.1198,0.3823,0.1249,0.1499,0.4,0.2641,0.2007,12.337,7264.0,5514.0,2.382,0.0624,聖2.40,1.3 (2839),0.5027,0.1325,0.1014,3179.0,8352.0,6941.0,0.8321999999999999,0.1678,0.1846999999999999,9.564,0.1457,0.2024,0.0139999999999999,0.7259,0.4615999999999999,聖2,3351/6000,6.0,0.3086,0.0911,10277.0,0.222,0.2976,0.135,0.3018,0.1556,1499.0,661.0,838.0,140.0,12143.0,0.48881729651162786,0.38616947674418606,0.1249
163,豪1,1008/2800,0.2114,0.1417,0.4127,0.0443,0.1382,0.4322,0.2939,0.2423999999999999,12.195,6830.0,5719.0,2.466,0.0798,豪2.71,5.7 (315),0.4783,0.1304,0.0942,2835.0,8118.0,7063.0,0.8116,0.1884,0.2294999999999999,9.33,0.1473,0.2071,0.0072,0.7005,0.4082,豪1,2089/2800,3.0,0.3333,0.1122,10167.0,0.2231,0.314,0.1514,0.2928,0.1534,1444.0,810.0,633.0,-54.0,1708.0,0.548438599810785,0.40706679280983915,0.0443
526,傑3,620/2000,0.2294999999999999,0.1657999999999999,0.384,0.0663,0.1143,0.5584,0.3053,0.2517,12.381,6604.0,5937.0,2.561,0.0969999999999999,豪-1.06,4.1,0.4569,0.1444,0.1002,2387.0,7875.0,7521.0,0.7576,0.2423999999999999,0.1938,9.967,0.1533,0.1726,0.0206,0.7094,0.3893999999999999,豪1,2449/2800,6.0,0.3016,0.1003,10185.0,0.2192,0.2897,0.1574,0.325,0.0996,1515.0,985.0,531.0,-91.0,5391.0,0.5010968627450982,0.4323420479302835,0.0663
